ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2023,10,"52,740",0,"388,209",0,0,0,0,268,0,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2023,"836,733",52,"6,185,299",448,0,0,0,"5,816",0,2,615
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2023,11,"64,514",0,"481,482",0,0,0,0,728,0,0,150,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2023,"836,733",52,"6,185,299",448,0,0,0,"5,816",0,2,615
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2023,12,"36,278",0,"278,208",0,0,0,0,965,0,0,150,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2023,"836,733",52,"6,185,299",448,0,0,0,"5,816",0,2,615
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,1,"3,849",0,"7,698",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,2,"6,687",0,"13,374",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,3,"6,306",0,"12,612",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,4,"6,350",0,"12,699",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,5,"12,299",0,"24,598",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,6,"6,616",0,"13,232",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,7,"5,645",0,"11,290",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,8,"3,954",0,"7,909",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,9,"5,745",0,"11,490",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,10,"7,002",0,"14,005",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,11,"7,023",0,"14,046",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,12,"6,264",0,"12,528",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2023,"77,740",0,"155,481",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,1,"2,986",0,"1,231",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,2,"3,170",0,"1,325",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,3,"4,552",0,"2,210",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,4,"4,626",0,"2,330",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,5,"6,430",0,"3,010",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,6,"4,749",0,"2,393",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,7,"4,263",0,"2,233",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,8,"5,187",0,"2,303",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,9,"4,287",0,"2,251",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,10,"4,698",0,"2,576",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,11,"7,541",0,"3,068",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,12,"8,597",0,"3,139",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,2023,"61,086",0,"28,069",0,0,0,0,0,0,0,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,1,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,2,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,3,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,4,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,5,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,6,10,0,70,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,7,69,38,"3,083",38,0,0,0,0,130,105,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,8,49,25,343,25,0,0,0,0,0,8,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,9,28,23,"1,376",23,0,0,0,0,59,376,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,10,43,26,"2,481",26,0,0,0,0,109,196,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,11,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,12,0,0,0,0,0,0,0,0,0,0,0,Aniakchak NM & PRES,ANIA,National Monument,Alaska,AK,2023,199,112,"7,353","14,484",0,0,0,0,298,685,0
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,1,"3,083",0,"6,166",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,2,"3,865",0,"7,731",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,3,"7,542",0,"15,984",0,0,0,0,0,0,0,30,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,4,"12,237",0,"26,095",0,0,0,0,0,0,0,54,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,5,"14,876",0,"31,523",0,0,0,0,0,0,0,59,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,6,"14,753",0,"30,706",0,0,0,0,0,0,0,40,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,7,"17,256",0,"34,873",0,0,0,0,0,0,0,12,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,8,"14,671",0,"29,851",0,0,0,0,0,0,0,17,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,9,"16,794",0,"35,269",0,0,0,0,0,0,0,56,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,10,"19,086",0,"39,432",0,0,0,0,0,0,0,42,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,11,"11,735",0,"24,850",0,0,0,0,0,0,0,46,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,12,"17,662",0,"49,544",0,0,0,0,0,0,0,0,Antietam NB,ANTI,National Battlefield,National Capital ,MD,2023,"153,560",0,"332,024",0,0,0,0,0,0,0,356
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,1,"3,448",0,"4,902",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,2,"3,322",0,"4,354",0,0,0,0,0,3,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,3,"3,605",0,"4,981",0,0,0,0,0,3,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,4,"4,510",0,"5,645",0,0,0,0,0,12,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,5,"15,009",0,"37,606",0,0,0,0,0,232,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,6,"34,673",0,"123,584",0,0,0,0,0,"1,567",0,848,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,7,"70,104",0,"290,884",0,0,0,0,0,"4,465",0,"2,828",Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,8,"54,644",0,"236,558",0,0,0,0,0,"3,362",0,"2,736",Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,9,"34,416",0,"101,016",0,0,0,0,0,"1,014",0,32,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,10,"17,717",0,"43,156",0,0,0,0,0,134,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,11,"3,270",0,"6,588",0,0,0,0,0,3,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,12,"2,449",0,"3,036",0,0,0,0,0,0,0,0,Apostle Islands NL,APIS,National Lakeshore,Midwest ,WI,2023,"247,167",0,"862,310",0,0,0,0,0,"10,795",0,"6,444"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,1,"1,953",0,"2,836",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,2,"2,956",0,"4,293",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,3,"6,232",0,"9,051",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,4,"12,495",0,"18,148",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,5,"13,183",0,"19,146",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,6,"12,287",0,"17,846",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,7,"11,766",0,"17,089",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,8,"7,241",0,"10,516",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,9,"7,236",0,"10,509",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,10,"8,827",0,"12,819",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,11,"4,900",0,"7,117",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,12,"2,887",0,"4,193",0,0,0,0,0,0,0,0,Appomattox Court House NHP,APCO,National Historical Park,Northeast ,VA,2023,"91,963",0,"133,563",0,0,0,0,0,0,0,0
Arches NP,ARCH,National Park,Intermountain ,UT,2023,1,"31,427",0,"106,709",0,0,0,245,264,2,0,7,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,2,"41,264",0,"138,599",0,0,0,247,341,1,0,28,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,3,"132,502",0,"426,657",0,0,0,424,497,16,0,278,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,4,"151,232",0,"568,728",0,0,0,"1,512","2,349",27,0,905,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,5,"188,274",0,"690,000",0,0,0,"1,447","2,524",18,0,"1,226",Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,6,"180,782",0,"715,594",0,0,0,"2,603","2,908",12,0,"1,696",Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,7,"165,671",0,"603,369",0,0,0,"2,030","1,871",3,0,527,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,8,"144,080",0,"543,500",0,0,0,"1,947","2,068",7,0,614,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,9,"174,673",0,"645,617",0,0,0,"1,501","2,435",30,0,"1,100",Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,10,"140,260",0,"522,401",0,0,0,"1,222","2,110",42,0,861,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,11,"83,843",0,"336,140",0,0,0,"1,373","1,702",8,0,443,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arches NP,ARCH,National Park,Intermountain ,UT,2023,12,"48,037",0,"165,673",0,0,0,334,533,9,0,23,Arches NP,ARCH,National Park,Intermountain ,UT,2023,"1,482,045",0,"5,462,987",0,0,0,"14,885","19,602",175,0,"7,708"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,1,"1,233",0,"1,849",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,2,920,0,"1,380",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,3,"1,979",0,"2,968",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,4,"2,253",0,"3,380",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,5,"3,012",0,"4,519",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,6,"3,090",0,"4,635",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,7,"5,242",0,"7,864",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,8,"2,220",0,"3,330",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,9,"1,279",0,"1,918",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,10,"1,471",0,"2,206",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,11,"1,102",0,"1,654",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,12,"1,231",0,"1,846",0,0,0,0,0,0,0,0,Arkansas Post NMEM,ARPO,National Memorial,Midwest ,AR,2023,"25,032",0,"37,549",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,1,"10,946",0,"5,473",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,"419,225",0,"209,613",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,2,"14,103",0,"7,052",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,"419,225",0,"209,613",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,3,"48,964",0,"24,482",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,"419,225",0,"209,613",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,4,"64,225",0,"32,112",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,"419,225",0,"209,613",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,5,"61,836",0,"30,918",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,"419,225",0,"209,613",0,0,0,0,0,0,0,0
Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,6,"60,745",0,"30,373",0,0,0,0,0,0,0,0,Arlington House The R.E. Lee MEM,ARHO,National Memorial,National Capital ,VA,2023,"419,225",0,"209,613",0,0,0,0,0,0,0,0
